customer_id,full_name,date_of_purchase,age,state,mtn_device,gender,satisfaction_rate,customer_review,customer_tenure_in_months,subscription_plan,unit_price,number_of_times_purchased,total_revenue,data_usage,customer_churn_status,reasons_for_churn,region,age_group
cust0265,saidu martinez,feb-25,70,gombe,broadband mifi,female,2,fair,44,300gb fup monthly unlimited,30000,13,390000,115.74,no,,north east,Seniors(60 Above)
cust0265,saidu martinez,feb-25,70,gombe,4g router,female,2,fair,44,10gb+10mins monthly plan,4500,4,18000,171.07,no,,north east,Seniors(60 Above)
cust0266,nura hunter,feb-25,73,abuja (fct),broadband mifi,male,3,good,14,30gb monthly broadband plan,9000,5,45000,160.97,no,,north central,Seniors(60 Above)
cust0266,nura hunter,feb-25,73,abuja (fct),mobile sim card,male,3,good,14,12.5gb monthly plan,5500,14,77000,185.21,no,,north central,Seniors(60 Above)
cust0266,nura hunter,feb-25,73,abuja (fct),4g router,male,3,good,14,65gb monthly plan,16000,8,128000,13.28,no,,north central,Seniors(60 Above)
cust0267,ejiro mendoza,feb-25,26,rivers,broadband mifi,female,5,excellent,60,60gb monthly broadband plan,14500,7,101500,88.07,no,,south south,Young_adults(25-34)
cust0267,ejiro mendoza,feb-25,26,rivers,mobile sim card,female,5,excellent,60,16.5gb+10mins monthly plan,6500,2,13000,57.56,no,,south south,Young_adults(25-34)
cust0268,michael peterson,feb-25,45,abuja (fct),5g broadband router,male,1,poor,24,450gb 3-month broadband plan,75000,13,975000,70.95,no,,north central,Middle_Age(45-59)
cust0269,tamuno diaz,jan-25,41,bauchi,5g broadband router,male,1,poor,48,60gb monthly broadband plan,14500,7,101500,121.47,no,,north east,Adults(35-44)
cust0269,tamuno diaz,jan-25,41,bauchi,4g router,male,1,poor,48,165gb monthly plan,35000,19,665000,185.98,no,,north east,Adults(35-44)
cust0269,tamuno diaz,jan-25,41,bauchi,mobile sim card,male,1,poor,48,2.5gb 2-day plan,900,14,12600,52.59,no,,north east,Adults(35-44)
cust0270,michael rodriguez,jan-25,29,kaduna,5g broadband router,female,5,excellent,22,450gb 3-month broadband plan,75000,8,600000,112.85,no,,north west,Young_adults(25-34)
cust0270,michael rodriguez,jan-25,29,kaduna,mobile sim card,female,5,excellent,22,7gb monthly plan,3500,15,52500,192.27,no,,north west,Young_adults(25-34)
cust0270,michael rodriguez,jan-25,29,kaduna,mobile sim card,female,5,excellent,22,165gb monthly plan,35000,1,35000,179.36,no,,north west,Young_adults(25-34)
cust0271,john benson,feb-25,30,edo,5g broadband router,male,2,fair,25,30gb monthly broadband plan,9000,9,81000,140.31,no,,south south,Young_adults(25-34)
cust0271,john benson,feb-25,30,edo,mobile sim card,male,2,fair,25,500mb daily plan,350,13,4550,57.81,no,,south south,Young_adults(25-34)
cust0272,tega cooper,mar-25,25,enugu,mobile sim card,female,2,fair,21,10gb+10mins monthly plan,4500,7,31500,100.05,no,,south east,Young_adults(25-34)
cust0272,tega cooper,mar-25,25,enugu,5g broadband router,female,2,fair,21,60gb monthly broadband plan,14500,9,130500,147.22,no,,south east,Young_adults(25-34)
cust0273,fatima lewis,mar-25,45,benue,broadband mifi,male,2,fair,54,60gb monthly broadband plan,14500,18,261000,122.96,no,,north central,Middle_Age(45-59)
cust0274,bola duffy,mar-25,77,gombe,5g broadband router,female,4,very good,32,300gb fup monthly unlimited,30000,14,420000,11.3,yes,better offers from competitors,north east,Seniors(60 Above)
cust0274,bola duffy,mar-25,77,gombe,mobile sim card,female,4,very good,32,165gb monthly plan,35000,2,70000,187.96,yes,better offers from competitors,north east,Seniors(60 Above)
cust0274,bola duffy,mar-25,77,gombe,broadband mifi,female,4,very good,32,120gb monthly broadband plan,24000,6,144000,69.78,yes,better offers from competitors,north east,Seniors(60 Above)
cust0275,zina gallegos,jan-25,31,bauchi,broadband mifi,female,1,poor,21,300gb fup monthly unlimited,30000,9,270000,122.75,no,,north east,Young_adults(25-34)
cust0275,zina gallegos,jan-25,31,bauchi,mobile sim card,female,1,poor,21,10gb+10mins monthly plan,4500,8,36000,109.94,no,,north east,Young_adults(25-34)
cust0276,zainab rogers,feb-25,76,bayelsa,5g broadband router,female,4,very good,12,120gb monthly broadband plan,24000,19,456000,90.42,yes,high call tarriffs,south south,Seniors(60 Above)
cust0276,zainab rogers,feb-25,76,bayelsa,4g router,female,4,very good,12,10gb+10mins monthly plan,4500,8,36000,195.86,yes,high call tarriffs,south south,Seniors(60 Above)
cust0277,ngozi dunn,feb-25,50,imo,mobile sim card,female,2,fair,55,2.5gb 2-day plan,900,16,14400,35.73,yes,high call tarriffs,south east,Middle_Age(45-59)
cust0278,amaka johnson,jan-25,56,yobe,4g router,female,4,very good,17,25gb monthly plan,9000,4,36000,95.57,yes,poor customer service,north east,Middle_Age(45-59)
cust0279,alabo carlson,mar-25,58,edo,mobile sim card,female,3,good,24,10gb+10mins monthly plan,4500,10,45000,195.88,yes,poor network,south south,Middle_Age(45-59)
cust0279,alabo carlson,mar-25,58,edo,5g broadband router,female,3,good,24,200gb monthly broadband plan,25000,17,425000,65.36,yes,poor network,south south,Middle_Age(45-59)
cust0280,grace brock,mar-25,73,katsina,4g router,female,4,very good,40,25gb monthly plan,9000,20,180000,84.65,no,,north west,Seniors(60 Above)
cust0281,tamuno ortiz,feb-25,25,katsina,5g broadband router,male,3,good,22,450gb 3-month broadband plan,75000,15,1125000,54.61,no,,north west,Young_adults(25-34)
cust0281,tamuno ortiz,feb-25,25,katsina,mobile sim card,male,3,good,22,7gb monthly plan,3500,17,59500,149.71,no,,north west,Young_adults(25-34)
cust0282,alabo chavez,jan-25,68,abuja (fct),5g broadband router,male,2,fair,55,60gb monthly broadband plan,14500,4,58000,33.8,no,,north central,Seniors(60 Above)
cust0282,alabo chavez,jan-25,68,abuja (fct),mobile sim card,male,2,fair,55,3.2gb 2-day plan,1000,16,16000,13.23,no,,north central,Seniors(60 Above)
cust0282,alabo chavez,jan-25,68,abuja (fct),broadband mifi,male,2,fair,55,120gb monthly broadband plan,24000,13,312000,11.24,no,,north central,Seniors(60 Above)
cust0283,sarah ballard,feb-25,26,anambra,5g broadband router,female,1,poor,40,60gb monthly broadband plan,14500,15,217500,147.65,no,,south east,Young_adults(25-34)
cust0283,sarah ballard,feb-25,26,anambra,broadband mifi,female,1,poor,40,150gb fup monthly unlimited,20000,6,120000,26.69,no,,south east,Young_adults(25-34)
cust0284,funke shaffer,feb-25,20,ekiti,5g broadband router,female,4,very good,56,300gb fup monthly unlimited,30000,18,540000,193.92,no,,south west,Youths(16-24)
cust0284,funke shaffer,feb-25,20,ekiti,mobile sim card,female,4,very good,56,1.5gb 2-day plan,600,15,9000,118.37,no,,south west,Youths(16-24)
cust0284,funke shaffer,feb-25,20,ekiti,4g router,female,4,very good,56,165gb monthly plan,35000,18,630000,104.93,no,,south west,Youths(16-24)
cust0285,maryam gates,jan-25,60,taraba,5g broadband router,male,4,very good,52,120gb monthly broadband plan,24000,17,408000,2.61,no,,north east,Seniors(60 Above)
cust0285,maryam gates,jan-25,60,taraba,broadband mifi,male,4,very good,52,150gb fup monthly unlimited,20000,16,320000,69.11,no,,north east,Seniors(60 Above)
cust0286,david george,jan-25,17,yobe,4g router,female,4,very good,20,10gb+10mins monthly plan,4500,18,81000,82.64,no,,north east,Youths(16-24)
cust0286,david george,jan-25,17,yobe,mobile sim card,female,4,very good,20,12.5gb monthly plan,5500,6,33000,79.25,no,,north east,Youths(16-24)
cust0287,omamuzo rivera,feb-25,64,osun,5g broadband router,female,2,fair,6,450gb 3-month broadband plan,75000,3,225000,38.01,no,,south west,Seniors(60 Above)
cust0287,omamuzo rivera,feb-25,64,osun,4g router,female,2,fair,6,10gb+10mins monthly plan,4500,4,18000,27.76,no,,south west,Seniors(60 Above)
cust0287,omamuzo rivera,feb-25,64,osun,mobile sim card,female,2,fair,6,12.5gb monthly plan,5500,9,49500,123.74,no,,south west,Seniors(60 Above)
cust0288,grace chaney,jan-25,40,niger,5g broadband router,male,5,excellent,10,1.5tb yearly broadband plan,150000,8,1200000,145.56,yes,poor network,north central,Adults(35-44)
cust0288,grace chaney,jan-25,40,niger,broadband mifi,male,5,excellent,10,30gb monthly broadband plan,9000,16,144000,30.56,yes,poor network,north central,Adults(35-44)
cust0289,fatima wheeler,feb-25,59,kogi,5g broadband router,female,3,good,51,150gb fup monthly unlimited,20000,5,100000,168.79,no,,north central,Middle_Age(45-59)
cust0290,sade ryan,feb-25,50,kebbi,mobile sim card,male,2,fair,35,3.2gb 2-day plan,1000,8,8000,194.93,yes,better offers from competitors,north west,Middle_Age(45-59)
cust0290,sade ryan,feb-25,50,kebbi,broadband mifi,male,2,fair,35,60gb monthly broadband plan,14500,15,217500,154.36,yes,better offers from competitors,north west,Middle_Age(45-59)
cust0291,halima mahoney,jan-25,20,benue,mobile sim card,female,5,excellent,48,20gb monthly plan,7500,10,75000,136.45,no,,north central,Youths(16-24)
cust0292,ese rose,feb-25,36,rivers,4g router,male,3,good,17,165gb monthly plan,35000,6,210000,65.24,yes,poor network,south south,Adults(35-44)
cust0292,ese rose,feb-25,36,rivers,broadband mifi,male,3,good,17,300gb fup monthly unlimited,30000,13,390000,117.15,yes,poor network,south south,Adults(35-44)
cust0292,ese rose,feb-25,36,rivers,5g broadband router,male,3,good,17,60gb monthly broadband plan,14500,2,29000,2.28,yes,poor network,south south,Adults(35-44)
cust0293,john jones,feb-25,35,gombe,broadband mifi,male,4,very good,16,300gb fup monthly unlimited,30000,18,540000,129.09,yes,relocation,north east,Adults(35-44)
cust0293,john jones,feb-25,35,gombe,mobile sim card,male,4,very good,16,3.2gb 2-day plan,1000,8,8000,25.6,yes,relocation,north east,Adults(35-44)
cust0294,ese bailey,feb-25,60,nasarawa,broadband mifi,male,3,good,2,60gb monthly broadband plan,14500,18,261000,112.03,no,,north central,Seniors(60 Above)
cust0294,ese bailey,feb-25,60,nasarawa,4g router,male,3,good,2,165gb monthly plan,35000,6,210000,38.36,no,,north central,Seniors(60 Above)
cust0295,david higgins,feb-25,60,niger,5g broadband router,female,1,poor,18,200gb monthly broadband plan,25000,17,425000,91.09,no,,north central,Seniors(60 Above)
cust0295,david higgins,feb-25,60,niger,4g router,female,1,poor,18,165gb monthly plan,35000,1,35000,146.86,no,,north central,Seniors(60 Above)
cust0296,ejiro scott,feb-25,46,niger,4g router,male,2,fair,43,25gb monthly plan,9000,11,99000,64.86,no,,north central,Middle_Age(45-59)
cust0296,ejiro scott,feb-25,46,niger,5g broadband router,male,2,fair,43,150gb fup monthly unlimited,20000,3,60000,19.7,no,,north central,Middle_Age(45-59)
cust0297,bola spencer,jan-25,32,enugu,mobile sim card,male,4,very good,13,16.5gb+10mins monthly plan,6500,19,123500,124.98,yes,poor network,south east,Young_adults(25-34)
cust0297,bola spencer,jan-25,32,enugu,5g broadband router,male,4,very good,13,120gb monthly broadband plan,24000,8,192000,10.29,yes,poor network,south east,Young_adults(25-34)
cust0297,bola spencer,jan-25,32,enugu,4g router,male,4,very good,13,65gb monthly plan,16000,7,112000,3.11,yes,poor network,south east,Young_adults(25-34)
cust0298,grace davis,feb-25,26,sokoto,5g broadband router,male,3,good,24,30gb monthly broadband plan,9000,10,90000,146.99,no,,north west,Young_adults(25-34)
cust0299,kunle fuller,feb-25,43,bauchi,4g router,male,5,excellent,7,10gb+10mins monthly plan,4500,18,81000,111.91,no,,north east,Adults(35-44)
cust0300,ibim wilkerson,feb-25,29,ekiti,mobile sim card,female,1,poor,45,1.5gb 2-day plan,600,20,12000,107.01,yes,poor customer service,south west,Young_adults(25-34)
cust0300,ibim wilkerson,feb-25,29,ekiti,5g broadband router,female,1,poor,45,1.5tb yearly broadband plan,150000,11,1650000,186.74,yes,poor customer service,south west,Young_adults(25-34)
cust0300,ibim wilkerson,feb-25,29,ekiti,4g router,female,1,poor,45,25gb monthly plan,9000,14,126000,169.05,yes,poor customer service,south west,Young_adults(25-34)
cust0301,boma knight,mar-25,57,imo,mobile sim card,male,3,good,25,2.5gb 2-day plan,900,20,18000,196.6,no,,south east,Middle_Age(45-59)
cust0301,boma knight,mar-25,57,imo,broadband mifi,male,3,good,25,30gb monthly broadband plan,9000,10,90000,103.76,no,,south east,Middle_Age(45-59)
cust0302,tunde wallace,mar-25,54,osun,5g broadband router,male,1,poor,55,150gb fup monthly unlimited,20000,12,240000,8.03,no,,south west,Middle_Age(45-59)
cust0302,tunde wallace,mar-25,54,osun,mobile sim card,male,1,poor,55,1.5gb 2-day plan,600,12,7200,28.11,no,,south west,Middle_Age(45-59)
cust0302,tunde wallace,mar-25,54,osun,broadband mifi,male,1,poor,55,120gb monthly broadband plan,24000,9,216000,50.35,no,,south west,Middle_Age(45-59)
cust0303,maryam walker,jan-25,27,kebbi,mobile sim card,male,3,good,47,3.2gb 2-day plan,1000,10,10000,119.25,no,,north west,Young_adults(25-34)
cust0304,bola castro,mar-25,64,katsina,mobile sim card,male,3,good,59,500mb daily plan,350,20,7000,149.66,no,,north west,Seniors(60 Above)
cust0304,bola castro,mar-25,64,katsina,broadband mifi,male,3,good,59,30gb monthly broadband plan,9000,13,117000,126.96,no,,north west,Seniors(60 Above)
cust0305,sade shepard,feb-25,55,bauchi,mobile sim card,male,3,good,21,65gb monthly plan,16000,13,208000,134.89,no,,north east,Middle_Age(45-59)
cust0306,alabo cortez,mar-25,80,katsina,mobile sim card,male,4,very good,28,2.5gb 2-day plan,900,9,8100,109.86,yes,costly data plans,north west,Seniors(60 Above)
cust0307,chinedu hoffman,feb-25,67,zamfara,mobile sim card,female,2,fair,50,20gb monthly plan,7500,7,52500,130.62,no,,north west,Seniors(60 Above)
cust0308,sarah flores,feb-25,47,imo,broadband mifi,male,3,good,18,60gb monthly broadband plan,14500,7,101500,73.37,no,,south east,Middle_Age(45-59)
cust0308,sarah flores,feb-25,47,imo,mobile sim card,male,3,good,18,7gb monthly plan,3500,1,3500,69.23,no,,south east,Middle_Age(45-59)
cust0308,sarah flores,feb-25,47,imo,4g router,male,3,good,18,25gb monthly plan,9000,12,108000,34.27,no,,south east,Middle_Age(45-59)
cust0309,alabo guerra,feb-25,34,nasarawa,broadband mifi,male,2,fair,60,30gb monthly broadband plan,9000,8,72000,148.05,no,,north central,Young_adults(25-34)
cust0310,obinna ballard,jan-25,52,lagos,5g broadband router,female,3,good,45,60gb monthly broadband plan,14500,7,101500,148.13,no,,south west,Middle_Age(45-59)
cust0311,fatima freeman,jan-25,49,taraba,broadband mifi,male,4,very good,45,30gb monthly broadband plan,9000,20,180000,57.16,no,,north east,Middle_Age(45-59)
cust0311,fatima freeman,jan-25,49,taraba,4g router,male,4,very good,45,25gb monthly plan,9000,1,9000,11.09,no,,north east,Middle_Age(45-59)
cust0311,fatima freeman,jan-25,49,taraba,mobile sim card,male,4,very good,45,3.2gb 2-day plan,1000,9,9000,78.03,no,,north east,Middle_Age(45-59)
cust0312,ejiro barker,feb-25,29,kano,broadband mifi,female,2,fair,56,120gb monthly broadband plan,24000,6,144000,106.55,no,,north west,Young_adults(25-34)
cust0312,ejiro barker,feb-25,29,kano,4g router,female,2,fair,56,10gb+10mins monthly plan,4500,15,67500,100.38,no,,north west,Young_adults(25-34)
cust0312,ejiro barker,feb-25,29,kano,5g broadband router,female,2,fair,56,30gb monthly broadband plan,9000,17,153000,8.43,no,,north west,Young_adults(25-34)
cust0313,maryam hernandez,feb-25,58,yobe,5g broadband router,female,1,poor,48,120gb monthly broadband plan,24000,17,408000,47.62,no,,north east,Middle_Age(45-59)
cust0313,maryam hernandez,feb-25,58,yobe,mobile sim card,female,1,poor,48,1gb+1.5mins daily plan,500,9,4500,162.47,no,,north east,Middle_Age(45-59)
cust0314,omamuzo king,mar-25,19,akwa ibom,mobile sim card,male,4,very good,10,500mb daily plan,350,19,6650,83.76,no,,south south,Youths(16-24)
cust0315,obinna anderson,feb-25,70,abia,4g router,female,2,fair,29,10gb+10mins monthly plan,4500,5,22500,86.3,no,,south east,Seniors(60 Above)
cust0315,obinna anderson,feb-25,70,abia,broadband mifi,female,2,fair,29,120gb monthly broadband plan,24000,11,264000,183.46,no,,south east,Seniors(60 Above)
cust0315,obinna anderson,feb-25,70,abia,mobile sim card,female,2,fair,29,3.2gb 2-day plan,1000,4,4000,111.69,no,,south east,Seniors(60 Above)
cust0316,shehu rogers,mar-25,56,plateau,mobile sim card,male,4,very good,49,1gb+1.5mins daily plan,500,7,3500,30.82,no,,north central,Middle_Age(45-59)
cust0316,shehu rogers,mar-25,56,plateau,5g broadband router,male,4,very good,49,150gb fup monthly unlimited,20000,1,20000,26.74,no,,north central,Middle_Age(45-59)
cust0317,zainab shaw,jan-25,45,osun,4g router,male,3,good,44,165gb monthly plan,35000,12,420000,142.55,yes,better offers from competitors,south west,Middle_Age(45-59)
cust0317,zainab shaw,jan-25,45,osun,5g broadband router,male,3,good,44,300gb fup monthly unlimited,30000,16,480000,170.5,yes,better offers from competitors,south west,Middle_Age(45-59)
cust0318,john martinez,jan-25,33,abuja (fct),5g broadband router,male,4,very good,15,450gb 3-month broadband plan,75000,7,525000,44.9,no,,north central,Young_adults(25-34)
cust0319,fatima powell,feb-25,24,enugu,mobile sim card,female,3,good,56,20gb monthly plan,7500,20,150000,155.35,no,,south east,Youths(16-24)
cust0320,omamuzo perez,jan-25,56,kebbi,4g router,male,4,very good,34,165gb monthly plan,35000,2,70000,196.77,no,,north west,Middle_Age(45-59)
cust0321,omamuzo schwartz,feb-25,22,benue,mobile sim card,female,3,good,29,20gb monthly plan,7500,2,15000,59.24,no,,north central,Youths(16-24)
cust0321,omamuzo schwartz,feb-25,22,benue,broadband mifi,female,3,good,29,120gb monthly broadband plan,24000,15,360000,180.78,no,,north central,Youths(16-24)
cust0322,alabo jackson,feb-25,27,zamfara,broadband mifi,male,4,very good,12,60gb monthly broadband plan,14500,7,101500,118.27,no,,north west,Young_adults(25-34)
cust0322,alabo jackson,feb-25,27,zamfara,mobile sim card,male,4,very good,12,12.5gb monthly plan,5500,11,60500,18.49,no,,north west,Young_adults(25-34)
cust0323,amina nguyen,feb-25,31,katsina,4g router,male,3,good,46,165gb monthly plan,35000,6,210000,9.26,yes,high call tarriffs,north west,Young_adults(25-34)
cust0323,amina nguyen,feb-25,31,katsina,mobile sim card,male,3,good,46,7gb monthly plan,3500,5,17500,113.32,yes,high call tarriffs,north west,Young_adults(25-34)
cust0324,amina taylor,mar-25,34,enugu,5g broadband router,male,3,good,27,300gb fup monthly unlimited,30000,5,150000,23.95,no,,south east,Young_adults(25-34)
cust0324,amina taylor,mar-25,34,enugu,mobile sim card,male,3,good,27,500mb daily plan,350,9,3150,1.2,no,,south east,Young_adults(25-34)
cust0325,tunde terry,jan-25,74,yobe,4g router,female,5,excellent,35,165gb monthly plan,35000,15,525000,91.02,no,,north east,Seniors(60 Above)
cust0326,chinedu krueger,feb-25,16,imo,mobile sim card,female,1,poor,40,2.5gb 2-day plan,900,20,18000,133.57,yes,poor network,south east,Youths(16-24)
cust0327,maryam rhodes,feb-25,58,katsina,4g router,male,2,fair,7,65gb monthly plan,16000,10,160000,19.08,yes,costly data plans,north west,Middle_Age(45-59)
cust0327,maryam rhodes,feb-25,58,katsina,mobile sim card,male,2,fair,7,7gb monthly plan,3500,13,45500,74.03,yes,costly data plans,north west,Middle_Age(45-59)
cust0327,maryam rhodes,feb-25,58,katsina,5g broadband router,male,2,fair,7,150gb fup monthly unlimited,20000,18,360000,151.81,yes,costly data plans,north west,Middle_Age(45-59)
cust0328,kunle liu,mar-25,53,taraba,4g router,male,3,good,8,65gb monthly plan,16000,17,272000,22.31,no,,north east,Middle_Age(45-59)
cust0328,kunle liu,mar-25,53,taraba,5g broadband router,male,3,good,8,150gb fup monthly unlimited,20000,20,400000,96.99,no,,north east,Middle_Age(45-59)
cust0328,kunle liu,mar-25,53,taraba,broadband mifi,male,3,good,8,300gb fup monthly unlimited,30000,11,330000,85.7,no,,north east,Middle_Age(45-59)
cust0329,saidu anderson,feb-25,61,borno,4g router,female,4,very good,34,10gb+10mins monthly plan,4500,1,4500,0.82,no,,north east,Seniors(60 Above)
cust0329,saidu anderson,feb-25,61,borno,5g broadband router,female,4,very good,34,1.5tb yearly broadband plan,150000,4,600000,125.28,no,,north east,Seniors(60 Above)
cust0329,saidu anderson,feb-25,61,borno,mobile sim card,female,4,very good,34,500mb daily plan,350,14,4900,160.01,no,,north east,Seniors(60 Above)
cust0330,ibim harrison,feb-25,21,bayelsa,5g broadband router,female,1,poor,36,120gb monthly broadband plan,24000,18,432000,60.41,no,,south south,Youths(16-24)
cust0330,ibim harrison,feb-25,21,bayelsa,4g router,female,1,poor,36,25gb monthly plan,9000,4,36000,153.52,no,,south south,Youths(16-24)
cust0330,ibim harrison,feb-25,21,bayelsa,broadband mifi,female,1,poor,36,300gb fup monthly unlimited,30000,19,570000,68.6,no,,south south,Youths(16-24)
cust0331,funke francis,mar-25,38,benue,4g router,female,4,very good,54,165gb monthly plan,35000,15,525000,31.5,no,,north central,Adults(35-44)
cust0332,david ward,jan-25,58,sokoto,5g broadband router,female,5,excellent,60,60gb monthly broadband plan,14500,11,159500,115.69,yes,high call tarriffs,north west,Middle_Age(45-59)
cust0332,david ward,jan-25,58,sokoto,mobile sim card,female,5,excellent,60,7gb monthly plan,3500,5,17500,13.71,yes,high call tarriffs,north west,Middle_Age(45-59)
cust0332,david ward,jan-25,58,sokoto,broadband mifi,female,5,excellent,60,300gb fup monthly unlimited,30000,11,330000,168.23,yes,high call tarriffs,north west,Middle_Age(45-59)
cust0333,omamuzo miller,jan-25,37,jigawa,broadband mifi,male,3,good,39,60gb monthly broadband plan,14500,8,116000,17.82,no,,north west,Adults(35-44)
cust0333,omamuzo miller,jan-25,37,jigawa,4g router,male,3,good,39,25gb monthly plan,9000,10,90000,90.66,no,,north west,Adults(35-44)
cust0334,fatima carter,jan-25,54,enugu,broadband mifi,male,2,fair,24,120gb monthly broadband plan,24000,11,264000,31.24,no,,south east,Middle_Age(45-59)
cust0334,fatima carter,jan-25,54,enugu,4g router,male,2,fair,24,165gb monthly plan,35000,17,595000,146.62,no,,south east,Middle_Age(45-59)
cust0335,maryam patterson,feb-25,57,plateau,mobile sim card,male,2,fair,53,16.5gb+10mins monthly plan,6500,10,65000,23.61,no,,north central,Middle_Age(45-59)
cust0335,maryam patterson,feb-25,57,plateau,5g broadband router,male,2,fair,53,30gb monthly broadband plan,9000,20,180000,137.57,no,,north central,Middle_Age(45-59)
cust0336,chinedu reynolds,mar-25,58,sokoto,4g router,male,1,poor,7,10gb+10mins monthly plan,4500,9,40500,38.91,no,,north west,Middle_Age(45-59)
cust0336,chinedu reynolds,mar-25,58,sokoto,mobile sim card,male,1,poor,7,16.5gb+10mins monthly plan,6500,15,97500,64.17,no,,north west,Middle_Age(45-59)
cust0337,ifeanyi cunningham,jan-25,50,plateau,broadband mifi,male,1,poor,18,120gb monthly broadband plan,24000,5,120000,64.04,no,,north central,Middle_Age(45-59)
cust0337,ifeanyi cunningham,jan-25,50,plateau,mobile sim card,male,1,poor,18,1gb+1.5mins daily plan,500,6,3000,115.03,no,,north central,Middle_Age(45-59)
cust0337,ifeanyi cunningham,jan-25,50,plateau,4g router,male,1,poor,18,65gb monthly plan,16000,11,176000,62.62,no,,north central,Middle_Age(45-59)
cust0338,david crosby,feb-25,72,oyo,mobile sim card,male,1,poor,2,20gb monthly plan,7500,20,150000,36.21,yes,poor network,south west,Seniors(60 Above)
cust0339,alabo davis,feb-25,61,abia,4g router,female,5,excellent,53,165gb monthly plan,35000,10,350000,19.9,yes,better offers from competitors,south east,Seniors(60 Above)
cust0339,alabo davis,feb-25,61,abia,broadband mifi,female,5,excellent,53,60gb monthly broadband plan,14500,8,116000,94.37,yes,better offers from competitors,south east,Seniors(60 Above)
cust0340,obinna thomas,mar-25,49,gombe,broadband mifi,female,3,good,12,60gb monthly broadband plan,14500,16,232000,23.02,no,,north east,Middle_Age(45-59)
cust0341,zina valenzuela,feb-25,37,cross river,broadband mifi,female,5,excellent,39,300gb fup monthly unlimited,30000,13,390000,106.78,yes,better offers from competitors,south south,Adults(35-44)
cust0341,zina valenzuela,feb-25,37,cross river,4g router,female,5,excellent,39,165gb monthly plan,35000,8,280000,48.1,yes,better offers from competitors,south south,Adults(35-44)
cust0341,zina valenzuela,feb-25,37,cross river,mobile sim card,female,5,excellent,39,16.5gb+10mins monthly plan,6500,16,104000,32.22,yes,better offers from competitors,south south,Adults(35-44)
cust0342,omamuzo holmes,feb-25,24,bayelsa,4g router,male,4,very good,53,65gb monthly plan,16000,19,304000,148.0,no,,south south,Youths(16-24)
cust0342,omamuzo holmes,feb-25,24,bayelsa,broadband mifi,male,4,very good,53,60gb monthly broadband plan,14500,20,290000,23.31,no,,south south,Youths(16-24)
cust0343,zina diaz,mar-25,57,anambra,mobile sim card,female,4,very good,12,2.5gb 2-day plan,900,5,4500,18.56,yes,poor network,south east,Middle_Age(45-59)
cust0343,zina diaz,mar-25,57,anambra,4g router,female,4,very good,12,65gb monthly plan,16000,5,80000,151.54,yes,poor network,south east,Middle_Age(45-59)
cust0343,zina diaz,mar-25,57,anambra,5g broadband router,female,4,very good,12,1.5tb yearly broadband plan,150000,13,1950000,106.49,yes,poor network,south east,Middle_Age(45-59)
cust0344,alabo baker,mar-25,41,ondo,broadband mifi,female,4,very good,20,30gb monthly broadband plan,9000,17,153000,122.49,no,,south west,Adults(35-44)
cust0344,alabo baker,mar-25,41,ondo,5g broadband router,female,4,very good,20,450gb 3-month broadband plan,75000,10,750000,169.6,no,,south west,Adults(35-44)
cust0345,sade mercer,mar-25,63,oyo,4g router,male,1,poor,46,165gb monthly plan,35000,13,455000,140.59,no,,south west,Seniors(60 Above)
cust0346,ese harper,feb-25,64,kebbi,mobile sim card,female,2,fair,28,7gb monthly plan,3500,5,17500,168.07,no,,north west,Seniors(60 Above)
cust0347,abubakar mcknight,jan-25,32,borno,mobile sim card,male,2,fair,5,3.2gb 2-day plan,1000,14,14000,27.88,no,,north east,Young_adults(25-34)
cust0347,abubakar mcknight,jan-25,32,borno,broadband mifi,male,2,fair,5,60gb monthly broadband plan,14500,20,290000,178.77,no,,north east,Young_adults(25-34)
cust0348,boma anderson,feb-25,39,sokoto,mobile sim card,female,4,very good,36,2.5gb 2-day plan,900,8,7200,115.8,no,,north west,Adults(35-44)
cust0349,michael smith,jan-25,50,kogi,broadband mifi,female,5,excellent,3,60gb monthly broadband plan,14500,3,43500,192.37,no,,north central,Middle_Age(45-59)
cust0349,michael smith,jan-25,50,kogi,5g broadband router,female,5,excellent,3,300gb fup monthly unlimited,30000,17,510000,146.17,no,,north central,Middle_Age(45-59)
cust0350,zainab compton,jan-25,75,bauchi,broadband mifi,male,2,fair,34,120gb monthly broadband plan,24000,11,264000,11.03,no,,north east,Seniors(60 Above)
cust0350,zainab compton,jan-25,75,bauchi,5g broadband router,male,2,fair,34,30gb monthly broadband plan,9000,17,153000,94.04,no,,north east,Seniors(60 Above)
cust0350,zainab compton,jan-25,75,bauchi,4g router,male,2,fair,34,165gb monthly plan,35000,11,385000,115.01,no,,north east,Seniors(60 Above)
cust0351,ibim mills,jan-25,61,cross river,5g broadband router,female,5,excellent,11,300gb fup monthly unlimited,30000,10,300000,114.79,no,,south south,Seniors(60 Above)
cust0351,ibim mills,jan-25,61,cross river,broadband mifi,female,5,excellent,11,120gb monthly broadband plan,24000,16,384000,5.95,no,,south south,Seniors(60 Above)
cust0351,ibim mills,jan-25,61,cross river,4g router,female,5,excellent,11,65gb monthly plan,16000,3,48000,25.8,no,,south south,Seniors(60 Above)
cust0352,zainab rivera,mar-25,48,borno,4g router,female,1,poor,18,165gb monthly plan,35000,6,210000,74.27,no,,north east,Middle_Age(45-59)
